name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-du3517TU Thin and Light Laptop,50060,70171,28% off,751,66,4.2,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:53.309713+05:30
DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,74885,82990,9% off,7,1,3.9,"['Intel Core i5 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:53.310713+05:30
MSI Pulse GL66 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX 3...,104990,123990,15% off,5,2,4.6,"['Pre-installed Genuine Windows 10 Home OS', 'Intel Core i7 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inches) Display', 'Cooler Boost 5, Hi-Res Audio, Nahimic 3, Speaker Tuning Engine, MSI Center', '2 Year Warranty Term']",2022-09-25 23:41:53.310713+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.310713+05:30
DELL Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7420 Thin and Light Laptop,77890,80249,2% off,0,0,0,"['Processor: Intel i5-1235U (Base- 3.30 GHz & Turbo up to 4.40 GHz) 10 Cores', 'RAM & Storage: 8GB DDR4 & 512GB SSD', 'Graphics & Keyboard: Integrated & Backlit Keyboard + Fingerprint Reader', 'Display: 14.0"" FHD+ WVA Truelife Touch Narrow Border 250 nits, Dell Active Pen', 'Ports: 1 HDMI out 1.4, 1 USB 3.2 Gen 1 Type-A , 2 USB 3.2 Gen 2x2 Type-C with PowerDelivery and Video, 1 3.5mm Headphone/Microphone combination jack, SD Card Reader', 'Intel Core i5 Processor (12th Gen)', '8 GB DDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Touchscreen Display', '1 Year Onsite Hardware Service']",2022-09-25 23:41:53.310713+05:30
Lenovo IDEAPAD 3 SLIM Ryzen 5 Hexa Core AMD Ryzen™ 5 5500U - (8 GB/512 GB SSD/Windows 10) 82KT00B4IN L...,57889,62200,6% off,3,0,3.7,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', 'Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows 10, MS Office 2019', '1 Year']",2022-09-25 23:41:53.311713+05:30
DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,70890,101681,30% off,0,0,0,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '38.0 cm (14.96 Inch) Display', 'Office Home and Student 2019', '1 Year Premium Support']",2022-09-25 23:41:53.311713+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,40890,64999,37% off,67,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.311713+05:30
ASUS ZenBook Pro 15 Core i9 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2032T La...,208690,209990,0,4,0,5,"['First Ever Screenpad', 'NVIDIA GeForce GTX 1050 Ti', 'Intel Core i9 Processor (8th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Touchscreen Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.312713+05:30
Vaio E Series Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NE15V2IN006P Thin and Light ...,49490,66990,26% off,706,141,4.1,"['AMD Ryzen 5 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 365', '2 Years Onsite Warranty']",2022-09-25 23:41:53.312713+05:30
ASUS ZenBook Pro 15 Core i7 8th Gen - (16 GB/1 TB SSD/Windows 10 Home/4 GB Graphics) UX580GE-E2014T La...,174190,175190,0,6,1,4.8,"['First Ever Screenpad', 'NVIDIA GeForce GTX 1050 Ti', 'Intel Core i7 Processor (8th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '39.62 cm (15.6 inch) Touchscreen Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.312713+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.313713+05:30
ASUS ExpertBook P1 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Pro) ExpertBook P1 P1440FA Thin and Li...,38999,70990,45% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '35.56 cm (14 inch) Display', '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",2022-09-25 23:41:53.313713+05:30
DELL 3511 Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/2 GB Graphics) 3511 Laptop,68880,75000,8% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', 'Mc Afee Anti Virus 15 Months, MS Office Home& Students 2021', '1 Year By Dell']",2022-09-25 23:41:53.313713+05:30
DELL 5000 Core i7 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX...,82990,83990,1% off,295,71,4.4,"['Intel Core i7 Processor (7th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|128 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2016', '1 Year Premium Support (Onsite)']",2022-09-25 23:41:53.313713+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,37890,59999,36% off,314,52,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.314713+05:30
Lenovo Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro) ThinkPad X1 Carbon Thin and Light Laptop,178990,214760,16% off,0,0,0,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR3 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '3 Year Carry-In Warranty']",2022-09-25 23:41:53.314713+05:30
ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/2 GB Graphic...,144400,158990,9% off,65,11,4.4,"['Intel Core i7 Processor (11th Gen)', '16 GB LPDDR4X RAM', 'Windows 10 Operating System', '1 TB SSD', '35.56 cm (14 inch) Touchscreen Display', 'MyASUS, ScreenXpert, Office Home and Student 2019 with lifetime validity, McAfee Anti-virus for 1 Year, Link to MyASUS (All Models, Bluetooth Needed)', '1 Year Onsite Warranty']",2022-09-25 23:41:53.314713+05:30
ASUS ROG Flow X13 Ryzen 9 Octa Core 5980HS - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFo...,224890,350990,35% off,0,0,0,"['AMD Ryzen 9 Octa Core Processor', '32 GB LPDDR4X RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '34.04 cm (13.4 inch) Touchscreen Display', 'Microsoft Office 2019 Home & Student', '1 Year Onsite Warranty']",2022-09-25 23:41:53.315713+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,49890,69999,28% off,73,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.315713+05:30
ASUS Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) K513EA-L501TS Laptop,58890,81990,28% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.315713+05:30
Lenovo Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Pro/2 GB Graphics) Thinkpad P43s Thin and Light ...,128990,244801,47% off,0,0,0,"['Intel Core i7 Processor (8th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '3 Year Onsite Warranty']",2022-09-25 23:41:53.316713+05:30
DELL Inspiron Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3511 Thin and Light Laptop,47390,63200,25% off,64,6,4.3,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",2022-09-25 23:41:53.316713+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,49890,69999,28% off,73,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.316713+05:30
DELL Vostro Core i3 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3400 Thin and Light L...,41474,45810,9% off,246,17,3.9,"['Intel Core i3 Processor (11th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail']",2022-09-25 23:41:53.981007+05:30
Lenovo Ideapad S340 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,41490,58490,29% off,523,89,4.3,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:53.981007+05:30
DELL Inspiron Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Thin and Light Lapto...,34480,43000,19% off,3,0,4.7,"['Intel Pentium Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2021', '1 Year Onsite Warranty']",2022-09-25 23:41:53.981007+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.982007+05:30
ASUS Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X415JA-EK522WS Laptop,38390,57990,33% off,0,0,0,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.982007+05:30
acer Aspire 5 Core i5 8th Gen - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-52G-...,58990,62511,5% off,118,27,4,"['Intel Core i5 Processor (8th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Acer Quick Access, Acer Configuration Manager, Microsoft Office Home and Student 2016', '1 Year International Travelers Warranty (ITW)']",2022-09-25 23:41:53.982007+05:30
ASUS ExpertBook B9 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) ExpertBook B9 B9450FA Thin and ...,99795,172990,42% off,3,0,5,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR3 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '35.56 cm (14 inch) Display', '1 Year Manufacturer Warranty on the Device and 6 Months Manufacturer Warranty on Included Accessories from the Date of Purchase']",2022-09-25 23:41:53.983007+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,40890,64999,37% off,67,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.983007+05:30
acer Predator Triton 500 SE Core i7 12th Gen - (32 GB/2 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA Ge...,228990,249999,8% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '32 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '2 TB SSD', '40.64 cm (16 Inch) Display', 'Acer Care Center, Acer Product Registration, Planet9, PredatorSense', '1 Year International Travelers Warranty (ITW)']",2022-09-25 23:41:53.983007+05:30
ASUS ROG Flow Z13 (2022) Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/NA/120 Hz) GZ301ZA-LD049...,128990,179990,28% off,0,0,0,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '34.04 cm (13.4 inch) Touchscreen Display', 'Microsoft Office Home & Student', '1 Year Onsite Warranty']",2022-09-25 23:41:53.983007+05:30
Nokia PureBook S14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) NKi511TL85S Thin and Light Lap...,34899,82990,57% off,32,9,3.8,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1 Year Onsite Warranty Commencing from the Date of Purchase']",2022-09-25 23:41:53.984007+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.984007+05:30
acer Core i7 6th Gen - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 980...,115640,116640,0,0,0,0,"['Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)', 'Acer Cooler Master Technology Delivers Heightened Fan Speeds and Cooling Ability', 'Dolby Plus Acer TrueHarmony Technology Offers Immersive Sound', '128 GB SSD for Reduced Boot Up Time and In Game Loading', 'Intel Core i7 Processor (6th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|128 GB SSD', '39.62 cm (15.6 inch) Display', 'Acer Care Center, Quick Access, Office 2013 11 Trial', '1 Year International Travelers Warranty']",2022-09-25 23:41:53.984007+05:30
Lenovo Ideapad Slim 3i (2021) Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) Ideapad Slim 3i Thi...,39899,60090,33% off,19,1,4.2,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.985007+05:30
ASUS Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) C523NA-BR0300| C523NA-BR0476 C...,18990,25990,26% off,1232,173,3.7,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', 'Chrome Operating System', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:53.985007+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,37890,59999,36% off,314,52,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.985007+05:30
HP Spectre x360 Core i5 8th Gen - (8 GB/256 GB SSD/Windows 10 Pro) 13-ap0121TU 2 in 1 Laptop,108390,151133,28% off,0,0,0,"['Intel Core i5 Processor (8th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '33.78 cm (13.3 inch) Touchscreen Display', 'HP Support Assistant, HP JumpStart, HP Audio Switch, HP Connection Optimizer, Microsoft Office Home and Student 2016', '1 Year Onsite Warranty']",2022-09-25 23:41:53.986008+05:30
DELL GAMING G5 SERIES Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX ...,71890,98500,27% off,6,0,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Windows Office', '12 MONTHS']",2022-09-25 23:41:53.986008+05:30
ASUS Vivobook 15 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 10 Home) X515EA-BQ312TS Laptop,36275,52990,31% off,204,22,4.4,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Office Home and Student 2019, MyASUS, Link to MyASUS, Splendid, Tru2Life', '1 Year Onsite Warranty']",2022-09-25 23:41:53.986008+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,49890,69999,28% off,73,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.986008+05:30
MSI Vector GP66 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,209890,227990,7% off,0,0,0,"['Intel Core i7 Processor (12th Gen)', '16 GB DDR5 RAM', '64 bit Windows 11 Operating System', '1 TB SSD', '43.94 cm (17.3 inch) Display', 'Windows 11 Home', '2 Year Warranty by MSI']",2022-09-25 23:41:53.987007+05:30
CHUWI Celeron Quad Core - (8 GB/256 GB SSD/Windows 11 Home) Gemibook Pro Laptop,27890,39990,30% off,0,0,0,"['Intel Celeron Quad Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', '1 Year for Laptop and Accessories']",2022-09-25 23:41:53.987007+05:30
Lenovo Thinkbook Core i5 11th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home) TB15 ITL G2 Thin and Li...,59890,114300,47% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|128 GB SSD', '38.1 cm (15 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:53.987007+05:30
Infinix X1 Slim Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,49890,69999,28% off,73,19,3.7,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:53.988007+05:30
Vaio SE Series Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) NP14V1IN004P Thin and Light Laptop,61890,84690,26% off,87,15,3.9,"['Intel Core i5 Processor (8th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', 'Microsoft Office 365', '2 Years Onsite Warranty']",2022-09-25 23:41:54.818284+05:30
HP Pavilion Aero Ryzen 5 Hexa Core 5600U - (16 GB/512 GB SSD/Windows 10 Home) 13-BE0030AU Thin and Lig...,69850,89992,22% off,135,22,4.3,"['AMD Ryzen 5 Hexa Core Processor', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Display', 'Microsoft Office 2019 Home & Student, HP Documentation, HP BIOS recovery, HP Smart', '1 Year Onsite Warranty']",2022-09-25 23:41:54.818284+05:30
Lenovo APU Dual Core E2 E2-9000 7th Gen - (4 GB/1 TB HDD/DOS) IP 320E Laptop,18790,18890,0,1136,257,3.6,"['AMD APU Dual Core E2 Processor (7th Gen)', '4 GB DDR4 RAM', 'DOS Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:54.819284+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:54.819284+05:30
DELL Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10) 3400 Laptop,56800,59990,5% off,0,0,0,"['Intel Core i5 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 10 Operating System', '1 TB HDD', '38.1 cm (15 inch) Display', '1 Year Limited Hardware Warranty, In Home Service After Remote Diagnosis - Retail']",2022-09-25 23:41:54.819284+05:30
Infinix X1 Slim Series Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop,37890,59999,36% off,314,52,4.2,"['Intel Core i5 Processor (10th Gen)', '8 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:54.820286+05:30
DELL Inspiron 3505 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) Inspiron 3505 Thin and ...,70900,71000,0,76,14,4.4,"['AMD Ryzen 7 Quad Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:54.820286+05:30
Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Lapto...,40890,64999,37% off,67,17,4,"['Intel Core i5 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', 'NA', '1 Year Onsite Warranty']",2022-09-25 23:41:54.820286+05:30
DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-55...,104890,117967,11% off,16,3,4.4,"['NVIDIA GEFORCE RTX 3050', '15.6 inches Full HD, 2-sided narrow bezel, 120Hz, 250 Nits', 'Improved thermal design with copper pipes & vents', 'Game shift key for Turbo boost of power', 'In-built Alienware Command center software with enhanced control over system settings', 'Intel Core i7 Processor (11th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Premium Support']",2022-09-25 23:41:54.821284+05:30
Lenovo ThinkBook 13s Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home) TB13s ITL Gen 2 Thin and Ligh...,97899,148158,33% off,14,5,3.8,"['Intel Core i7 Processor (11th Gen)', '16 GB LPDDR4 RAM', '64 bit Windows 10 Operating System', '1 TB SSD', '33.02 cm (13 inch) Display', 'Microsoft Office Home & Student 2019', '1 Year Onsite Warranty']",2022-09-25 23:41:54.821284+05:30
ASUS ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX333FA-A4115T Thin and Light Lapt...,99795,102990,3% off,40,4,4.3,"['Intel Core i7 Processor (8th Gen)', '8 GB LPDDR3 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Display', 'Asus Splendid', '1 Year Onsite Warranty']",2022-09-25 23:41:54.821284+05:30
Infinix X1 Series Core i7 10th Gen - (16 GB/512 GB SSD/Windows 11 Home/128 MB Graphics) XL12 Thin and ...,48890,69999,30% off,115,17,4.3,"['Intel Core i7 Processor (10th Gen)', '16 GB LPDDR4X RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",2022-09-25 23:41:54.822283+05:30
ASUS Vivobook 14 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) X415EA-EB302TSX415EA Notebook,36890,49990,26% off,67,7,4.3,"['Intel Core i3 Processor (11th Gen)', '4 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '35.56 cm (14 inch) Display', 'Windows 10 Home, Microsoft Office Home & Student 2019, 1 Year Mcafee', '1 Year Onsite Warranty']",2022-09-25 23:41:54.822283+05:30
Lenovo Legion 5 Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVID...,71890,85000,15% off,465,46,4.5,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD|256 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Warranty + 1 Year Legion Ultimate Support + 1 Year ADP']",2022-09-25 23:41:54.822283+05:30
DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 3050/120 Hz)...,77880,98300,20% off,3,0,4.3,"['Intel Core i5 Processor (10th Gen)', '16 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', 'MS Office Home & Student 2019', '1 Year Premium Support']",2022-09-25 23:41:54.822283+05:30
